elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
7.720625,4.35345,4.375
13.890688,3.805659,3.542149
23.71275,4.133502,4.09423
36.942875,3.73052,3.70236
41.749375,3.808229,3.765408
46.207625,3.86597,3.848344
52.962688,3.813281,3.708257
69.212812,3.574186,3.453925
77.839,3.642236,3.555999
91.739125,3.545218,3.358117
100.133125,3.619616,3.453839
120.583313,3.570608,3.376871
139.3435,3.495477,3.410277
141.700312,3.502856,3.413848
146.460375,3.523445,3.445087
160.705562,3.463372,3.328072
172.08575,3.435517,3.306376
180.549437,3.462759,3.350611
