seconds,mos_pred_concat,mos_target_concat_durw
9.09,4.166967,4.0
15.64,3.876083,3.771565
19.12,3.892982,3.800141
23.37,3.873728,3.791023
30.02,4.011815,3.726556
33.16,4.000092,3.726624
35.49,3.991344,3.737277
37.79,3.988429,3.708634
42.18,3.996769,3.692702
44.02,3.994378,3.676287
50.4,3.994339,3.669795
55.14,3.97464,3.612217
61.93,3.973719,3.639071
67.83,3.953767,3.626974
70.22,3.948835,3.624544
71.91,3.913735,3.613481
74.5,3.898947,3.630079
76.29,3.88761,3.617642
81.83,3.888272,3.661582
84.67,3.878345,3.610641
89.07,3.853656,3.635364
91.66,3.847625,3.622548
100.95,3.868326,3.615453
103.04,3.85955,3.623253
110.14,3.841163,3.612829
112.08,3.841373,3.60049
113.63,3.835561,3.604803
115.48,3.846279,3.604973
118.33,3.842438,3.619839
124.43,3.844364,3.612079
128.08,3.841155,3.604135
131.46,3.836313,3.582174
134.61,3.827051,3.584931
140.51,3.795743,3.567369
143.29,3.795238,3.568002
146.58,3.800228,3.567496
148.27,3.799588,3.56754
151.76,3.801519,3.573304
153.51,3.801108,3.571519
157.1,3.801512,3.575597
160.85,3.793579,3.576166
165.05,3.792617,3.553022
167.14,3.789306,3.558612
170.07,3.782012,3.547552
172.87,3.782208,3.548402
176.82,3.768958,3.546461
179.66,3.771591,3.539404
182.2,3.757981,3.521041
