seconds,mos_pred_concat,mos_target_concat_durw
9.65,3.179004,2.666667
19.23,3.309473,2.975064
26.94,3.27755,3.010819
38.4,3.285451,2.888216
43.86,3.27962,2.864785
50.79,3.306017,2.940086
60.7,3.347842,2.879898
65.9,3.380086,2.859026
69.45,3.383615,2.851628
75.95,3.401197,2.817644
86.57,3.423057,2.799123
90.0,3.430223,2.794075
94.75,3.447444,2.799841
98.05,3.435413,2.803518
101.24,3.438871,2.801116
108.12,3.457178,2.766046
116.15,3.483295,2.766857
118.89,3.488375,2.792396
129.98,3.453959,2.796983
136.6,3.473411,2.787437
141.89,3.485083,2.81711
146.3,3.499721,2.843723
156.32,3.525915,2.800324
163.14,3.536772,2.766867
168.01,3.551427,2.76203
172.69,3.561641,2.775254
179.19,3.556211,2.759224
183.6,3.566544,2.775301
