block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,2.799886,3.0,5.0,1,5.0
5.0,10.0,7.5,2.799886,3.0,5.0,1,5.0
10.0,15.0,12.5,2.799886,3.0,5.0,1,5.0
15.0,20.0,17.5,2.799886,3.0,5.0,1,5.0
20.0,25.0,22.5,3.552132,4.251198,5.0,2,5.0
25.0,30.0,27.5,3.113662,3.871973,5.0,2,5.0
30.0,35.0,32.5,2.224569,3.0,5.0,1,5.0
35.0,40.0,37.5,2.34665,3.11225,5.0,2,5.0
40.0,45.0,42.5,3.584042,4.25,5.0,1,5.0
45.0,50.0,47.5,3.63165,4.299633,5.0,2,5.0
50.0,55.0,52.5,3.703943,4.375,5.0,1,5.0
55.0,60.0,57.5,2.802802,3.199306,5.0,2,5.0
60.0,65.0,62.5,2.362611,2.625,5.0,1,5.0
65.0,70.0,67.5,2.362611,2.625,5.0,1,5.0
70.0,75.0,72.5,2.542604,2.572275,5.0,2,5.0
75.0,80.0,77.5,2.906999,2.945995,5.0,2,5.0
80.0,85.0,82.5,3.41591,4.875,5.0,1,5.0
85.0,90.0,87.5,3.215979,4.456172,5.0,2,5.0
90.0,95.0,92.5,2.520865,3.0,5.0,1,5.0
95.0,100.0,97.5,2.520865,3.0,5.0,1,5.0
100.0,105.0,102.5,3.062295,3.938194,5.0,2,5.0
105.0,110.0,107.5,3.680278,4.539287,5.0,2,5.0
110.0,115.0,112.5,3.773955,4.493963,5.0,2,5.0
115.0,120.0,117.5,2.63547,3.625,5.0,1,5.0
120.0,125.0,122.5,2.63547,3.625,5.0,1,5.0
125.0,130.0,127.5,2.63547,3.625,5.0,1,5.0
130.0,135.0,132.5,2.625866,3.274564,5.0,2,5.0
135.0,140.0,137.5,2.597789,2.25,5.0,1,5.0
140.0,145.0,142.5,2.597789,2.25,5.0,1,5.0
145.0,150.0,147.5,3.3999,3.25903,5.0,2,5.0
150.0,155.0,152.5,4.128015,4.015045,5.0,3,5.0
155.0,160.0,157.5,3.989792,4.114756,5.0,2,5.0
160.0,165.0,162.5,3.479731,2.75,5.0,1,5.0
165.0,170.0,167.5,2.624535,2.288031,5.0,2,5.0
170.0,175.0,172.5,2.322732,2.125,5.0,1,5.0
175.0,180.0,177.5,2.322732,2.125,5.0,1,5.0
180.0,180.549438,180.274719,2.322732,2.125,0.549437,1,5.0
