elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
5.317375,3.390888,4.25
11.064312,3.29772,4.25
16.60225,3.651752,4.291696
21.524875,3.539254,4.110639
27.945187,3.750397,4.228812
35.038875,3.626236,4.233101
42.46925,3.705407,4.039229
47.647312,3.591272,4.075719
52.198437,3.654294,4.112712
58.270437,3.603118,4.127018
65.201625,3.566574,4.153379
70.135875,3.620335,4.168971
78.437,3.610327,4.177546
83.63825,3.666663,4.197599
88.166125,3.634478,4.19387
92.601125,3.676809,4.196559
102.365125,3.635349,4.213579
109.412375,3.615032,4.215925
116.715063,3.593385,4.225878
121.51,3.55548,4.187369
123.019313,3.567106,4.194272
125.747688,3.578892,4.190056
127.477563,3.592173,4.192566
132.24925,3.621832,4.194638
137.973,3.662941,4.191749
147.562813,3.661153,4.228029
155.306688,3.661805,4.247823
159.950688,3.688539,4.255144
167.8455,3.657134,4.254902
176.703938,3.693894,4.24839
185.75975,3.675521,4.242375
