seconds,mos_pred_concat,mos_target_concat_durw
20.450187,3.343585,3.0
28.170812,3.393398,3.376839
39.551,3.222437,3.268409
48.014687,3.315195,3.441437
56.640875,3.443535,3.583615
72.891,3.179124,3.369904
79.061062,3.131049,3.302015
88.883125,3.260258,3.475839
102.11325,3.088135,3.414187
106.5715,3.137288,3.46484
114.9655,3.230088,3.54042
133.725687,3.152453,3.552286
147.625812,3.08324,3.429665
152.385875,3.114492,3.459195
154.742687,3.125022,3.46172
159.549187,3.171425,3.485467
166.30425,3.1583,3.455594
180.549438,3.008455,3.350611
