block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.412339,3.5,5.0,1,5.0
5.0,10.0,2.984869,3.5,5.0,1,5.0
10.0,15.0,3.108847,2.91875,5.0,2,5.0
15.0,20.0,3.238543,2.875,5.0,1,5.0
20.0,25.0,3.092492,2.875,5.0,1,5.0
25.0,30.0,3.077367,3.483125,5.0,2,5.0
30.0,35.0,3.267352,3.5,5.0,1,5.0
35.0,40.0,3.534658,3.3935,5.0,2,5.0
40.0,45.0,2.809467,3.375,5.0,1,5.0
45.0,50.0,3.377444,3.375,5.0,2,5.0
50.0,55.0,3.233159,3.375,5.0,1,5.0
55.0,60.0,3.188938,3.375,5.0,1,5.0
60.0,65.0,3.12967,3.354375,5.0,2,5.0
65.0,70.0,2.924,3.25,5.0,1,5.0
70.0,75.0,3.418996,3.25,5.0,1,5.0
75.0,80.0,3.252354,2.918875,5.0,2,5.0
80.0,85.0,2.886762,2.817,5.0,2,5.0
85.0,90.0,2.987136,2.375,5.0,1,5.0
90.0,95.0,3.313368,2.375,5.0,1,5.0
95.0,100.0,3.015993,2.86,5.0,2,5.0
100.0,105.0,3.572192,3.375,5.0,1,5.0
105.0,110.0,3.169149,3.4555,5.0,2,5.0
110.0,115.0,2.864892,3.625,5.0,1,5.0
115.0,120.0,2.922731,2.917,5.0,2,5.0
120.0,125.0,2.935291,2.875,5.0,1,5.0
125.0,130.0,3.491145,2.9125,5.0,2,5.0
130.0,135.0,2.742736,3.125,5.0,1,5.0
135.0,140.0,3.331363,3.125,5.0,1,5.0
140.0,145.0,2.937069,3.00075,5.0,2,5.0
145.0,150.0,2.789904,3.265,5.0,2,5.0
150.0,155.0,2.987139,3.5,5.0,1,5.0
155.0,160.0,2.965372,3.5,5.0,1,5.0
160.0,165.0,3.459188,3.586,5.0,2,5.0
165.0,170.0,2.850261,3.625,5.0,2,5.0
170.0,175.0,2.876338,3.625,5.0,1,5.0
175.0,180.0,3.20782,3.25,5.0,2,5.0
180.0,185.0,3.347099,3.125,5.0,1,5.0
185.0,185.935,3.01479,3.125,0.935,1,5.0
