elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.380187,2.15038,3.0
18.270187,2.347745,3.235698
37.030375,2.455342,3.432925
51.000375,2.641705,3.280098
67.2505,2.611334,3.121803
80.5155,2.7069,3.12233
86.685563,2.737667,3.078034
91.050562,2.750875,3.0683
111.50075,2.748914,3.055774
126.18075,2.788685,3.107455
132.935812,2.828099,3.089291
137.755812,2.852139,3.108036
150.985937,2.832461,3.098569
160.855937,2.847751,3.13087
175.101125,2.806439,3.049039
184.786125,2.830436,3.05302
