elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.60539,4.875
16.167938,2.963911,2.45204
26.020313,3.52314,3.132823
39.250438,3.341661,3.088052
45.852,3.506508,3.183356
52.607063,3.513931,3.127711
57.571625,3.626324,3.224489
78.021813,3.534827,3.165648
84.34475,3.615989,3.265679
90.514813,3.583485,3.213485
97.41825,3.668333,3.304653
113.668375,3.540074,3.207489
118.412375,3.576139,3.249255
137.172562,3.493647,3.300644
142.288062,3.530146,3.348256
153.66825,3.47808,3.322466
159.956375,3.514682,3.363842
173.8565,3.467103,3.274789
180.5045,3.501753,3.329121
