seconds,mos_pred_concat,mos_target_concat_durw
18.325187,2.69161,2.875
22.969187,2.977035,3.203549
36.869312,2.761719,2.844051
38.378625,2.838317,2.919006
49.758812,2.666182,2.93753
56.179125,2.879316,3.130379
74.939312,2.719115,3.254201
79.467187,2.76762,3.303818
95.717312,2.695483,3.188573
100.895375,2.72108,3.249462
107.065437,2.713631,3.206271
111.999687,2.778206,3.257761
132.449875,2.702583,3.217963
141.308312,2.775861,3.274824
148.063375,2.774106,3.25088
157.653188,2.856616,3.342069
170.883312,2.819937,3.315585
172.613187,2.83294,3.326203
186.858375,2.729478,3.234629
191.653312,2.736172,3.235013
