seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.684026,4.875
16.167938,2.573052,2.45204
26.020313,3.084527,3.132823
39.250438,2.911466,3.088052
45.852,2.908322,3.183356
52.607063,2.964429,3.127711
57.571625,3.049457,3.224489
78.021813,2.96775,3.165648
84.34475,2.981582,3.265679
90.514813,2.987263,3.213485
97.41825,3.080677,3.304653
113.668375,3.013503,3.207489
118.412375,3.054709,3.249255
137.172562,2.997011,3.300644
142.288062,3.030181,3.348256
153.66825,2.954841,3.322466
159.956375,3.011465,3.363842
173.8565,2.967539,3.274789
180.5045,3.004889,3.329121
