seconds,mos_pred_concat,mos_target_concat_durw
6.61,3.318684,3.75
13.16,3.446565,3.602946
19.08,3.436607,3.500488
23.33,3.300626,3.545942
30.86,3.29872,3.390547
34.0,3.213963,3.421644
39.36,3.219811,3.448028
41.66,3.225654,3.438015
43.8,3.245645,3.443264
45.64,3.248173,3.437489
52.21,3.244966,3.461085
56.95,3.271713,3.422708
60.5,3.287637,3.402418
66.4,3.314265,3.411089
72.41,3.339451,3.385269
74.1,3.32534,3.379991
76.21,3.32924,3.390235
78.0,3.312512,3.383574
84.52,3.309803,3.389049
87.36,3.278011,3.348537
89.24,3.272853,3.350223
91.83,3.27912,3.345473
95.7,3.297192,3.331502
97.79,3.289552,3.34579
100.11,3.301385,3.329086
102.05,3.301193,3.320929
107.03,3.301392,3.292038
108.88,3.289085,3.297532
114.9,3.253445,3.269852
121.0,3.237615,3.279516
123.6,3.24113,3.298177
126.98,3.242068,3.283586
132.43,3.240814,3.289063
138.33,3.234043,3.283842
141.4,3.249462,3.29347
144.69,3.244049,3.299199
150.1,3.233227,3.320854
153.59,3.241605,3.332155
161.72,3.234313,3.350647
165.31,3.23601,3.35932
177.71,3.22349,3.30741
181.91,3.211212,3.292617
