elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.25,3.97283,3.75
10.26,4.26623,3.36925
12.4,4.264741,3.399659
15.99,4.13159,3.478316
21.89,4.086705,3.48416
27.91,4.041592,3.329955
30.21,4.010594,3.325137
35.19,3.948793,3.236669
36.88,3.915757,3.232874
41.08,3.90922,3.174985
43.17,3.905908,3.214926
44.96,3.888528,3.210351
47.28,3.887058,3.181628
55.41,3.866135,3.257686
60.82,3.87149,3.31482
64.31,3.875112,3.342137
67.15,3.873997,3.291415
73.07,3.900927,3.289901
78.52,3.885051,3.2987
80.36,3.881453,3.29873
86.97,3.862893,3.333028
99.37,3.867152,3.243476
101.97,3.870221,3.267015
105.11,3.867757,3.280765
110.47,3.881088,3.297
116.99,3.870629,3.30578
123.09,3.878039,3.313499
125.68,3.879554,3.310786
127.53,3.881365,3.315204
135.06,3.875688,3.292562
138.93,3.889066,3.284413
141.04,3.889953,3.291378
142.98,3.887409,3.286068
148.88,3.857786,3.281336
155.45,3.865407,3.295861
160.19,3.867351,3.287106
166.74,3.856377,3.293684
170.03,3.855671,3.298555
173.58,3.854395,3.294023
175.46,3.854313,3.295464
178.53,3.861741,3.30289
181.91,3.865822,3.292617
