seconds,mos_pred_concat,mos_target_concat_durw
6.88,3.749468,2.25
9.73,3.859101,2.827681
12.92,3.904647,2.80289
14.47,3.94296,2.922195
17.77,3.864883,2.919762
24.87,3.951346,3.074431
29.62,3.96933,3.047916
38.91,3.766916,3.166706
42.34,3.766726,3.126198
46.74,3.77749,3.218915
57.36,3.764765,3.116668
62.9,3.792865,3.217956
69.4,3.804999,3.146455
71.99,3.806532,3.180434
75.54,3.804317,3.158527
77.93,3.823895,3.170704
83.13,3.811154,3.135967
89.92,3.78607,3.190424
99.83,3.766267,3.128977
106.21,3.789842,3.158773
113.14,3.760048,3.174569
117.53,3.764819,3.1888
122.99,3.744753,3.1671
125.32,3.747855,3.18052
136.78,3.715715,3.131882
143.43,3.735301,3.148949
151.14,3.702479,3.146452
154.62,3.710607,3.164055
164.2,3.706167,3.171153
173.29,3.703512,3.214631
182.94,3.658244,3.185726
