block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,10.0,3.209273,3.269369,20.0,3,20.0
20.0,40.0,30.0,3.038324,3.513639,20.0,2,20.0
40.0,60.0,50.0,3.010057,2.762505,20.0,2,20.0
60.0,80.0,70.0,3.037813,2.943738,20.0,2,20.0
80.0,100.0,90.0,3.177392,2.821689,20.0,4,20.0
100.0,120.0,110.0,3.227162,3.212481,20.0,2,20.0
120.0,140.0,130.0,3.315785,3.220705,20.0,4,20.0
140.0,160.0,150.0,3.018369,3.281689,20.0,2,20.0
160.0,180.0,170.0,2.959411,2.434139,20.0,3,20.0
180.0,184.786125,182.393062,3.277502,3.125,4.786125,1,20.0
