elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.601562,4.732141,3.75
8.524313,4.721288,4.003756
13.344313,4.314121,3.866948
20.24775,4.465045,4.082786
25.36325,4.493073,4.192145
35.23325,4.118662,4.033269
40.197812,4.208458,4.060036
49.882812,4.002737,3.878494
63.037813,3.780844,3.564738
69.685812,3.835677,3.677812
76.575812,3.81358,3.67306
81.319812,3.860024,3.706717
90.154812,3.801397,3.625211
96.442937,3.843078,3.674097
106.295312,3.915575,3.727477
108.218062,3.929229,3.747865
122.898062,3.809526,3.718258
136.163062,3.748457,3.660463
142.486,3.791365,3.697718
152.338375,3.845295,3.733437
156.703375,3.83027,3.709525
167.518375,3.812569,3.687928
181.488375,3.764919,3.625353
