block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.955652,2.625,5.0,1,5.0
5.0,10.0,2.955652,2.625,5.0,1,5.0
10.0,15.0,3.301381,2.985919,5.0,2,5.0
15.0,20.0,3.31487,3.0,5.0,1,5.0
20.0,25.0,3.279209,3.157888,5.0,2,5.0
25.0,30.0,3.089008,4.0,5.0,1,5.0
30.0,35.0,3.085742,3.978813,5.0,2,5.0
35.0,40.0,2.857837,2.5,5.0,1,5.0
40.0,45.0,2.857837,2.5,5.0,1,5.0
45.0,50.0,2.919282,2.721128,5.0,2,5.0
50.0,55.0,2.962038,2.875,5.0,1,5.0
55.0,60.0,2.962038,2.875,5.0,1,5.0
60.0,65.0,2.961594,2.887944,5.0,2,5.0
65.0,70.0,2.953455,3.125,5.0,1,5.0
70.0,75.0,2.953455,3.125,5.0,1,5.0
75.0,80.0,2.915664,3.019347,5.0,2,5.0
80.0,85.0,2.917128,3.072331,5.0,2,5.0
85.0,90.0,2.966696,3.5,5.0,1,5.0
90.0,95.0,2.966696,3.5,5.0,1,5.0
95.0,100.0,3.051247,3.5,5.0,2,5.0
100.0,105.0,3.159768,3.5,5.0,1,5.0
105.0,110.0,3.259768,3.324716,5.0,2,5.0
110.0,115.0,3.587642,2.75,5.0,1,5.0
115.0,120.0,2.673792,2.62645,5.0,2,5.0
120.0,125.0,2.663067,2.625,5.0,1,5.0
125.0,130.0,2.711535,2.765531,5.0,2,5.0
130.0,135.0,2.878624,3.25,5.0,1,5.0
135.0,140.0,2.878624,3.25,5.0,1,5.0
140.0,145.0,2.876781,3.397858,5.0,2,5.0
145.0,150.0,2.867382,3.338602,5.0,2,5.0
150.0,155.0,2.859615,3.0,5.0,1,5.0
155.0,160.0,2.859615,3.0,5.0,1,5.0
160.0,165.0,3.110921,3.151064,5.0,2,5.0
165.0,170.0,3.354896,3.407519,5.0,2,5.0
170.0,175.0,2.989285,3.5,5.0,1,5.0
175.0,180.0,2.978255,3.5,5.0,2,5.0
180.0,185.0,2.868339,3.5,5.0,1,5.0
185.0,188.691688,2.868339,3.5,3.691687,1,5.0
