elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.494092,4.875
11.60775,3.444314,3.414876
21.460125,3.949491,3.798283
31.330125,3.630048,3.743693
37.931688,3.807273,3.744791
42.751688,3.755561,3.731285
47.71625,3.865671,3.785254
62.39625,3.621471,3.718142
68.719188,3.704476,3.790082
73.084187,3.657323,3.735428
79.987625,3.752328,3.801415
93.252625,3.620104,3.705197
97.996625,3.658945,3.73157
111.966625,3.570991,3.624697
117.082125,3.611565,3.668402
123.972125,3.587548,3.665989
130.26025,3.624105,3.700216
141.07525,3.589819,3.675284
147.72325,3.630377,3.72365
160.87825,3.573567,3.613371
162.801,3.584439,3.628271
171.636,3.54882,3.589497
181.488375,3.602881,3.625353
