seconds,mos_pred_concat,mos_target_concat_durw
8.502812,3.119446,3.0
22.320563,2.90363,2.767853
33.341625,2.925455,3.009864
39.568188,2.967942,2.968971
44.096063,3.063589,3.087674
45.825938,3.108171,3.136269
61.102938,3.048449,3.102199
66.826688,3.13312,3.189803
71.506938,3.114095,3.218287
80.654625,3.081254,3.250238
86.368063,3.100905,3.258492
97.400813,3.098862,3.243371
110.9345,3.091115,3.274679
117.354812,3.145539,3.348553
122.14975,3.168454,3.344684
136.302562,3.118473,3.334853
137.811875,3.118122,3.350352
142.746125,3.145144,3.38577
153.590875,3.131369,3.393836
158.768937,3.154672,3.425835
167.627375,3.206845,3.462783
177.217187,3.271791,3.532439
181.861187,3.296378,3.557147
