elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.61,3.743689,3.75
12.53,3.886122,3.524505
20.06,3.884233,3.293495
25.42,3.976074,3.361367
27.56,4.010581,3.375662
34.13,4.009323,3.423659
37.68,4.029053,3.390992
43.69,4.083809,3.350963
45.8,4.078751,3.369346
52.32,4.030353,3.379964
54.2,4.022087,3.38165
58.07,4.029969,3.356215
60.39,4.036263,3.328124
65.37,4.03045,3.280272
71.39,4.00236,3.237179
73.99,4.012074,3.269841
79.44,3.977637,3.279914
82.51,3.988939,3.296559
87.92,3.97947,3.333691
96.05,3.928511,3.364696
108.45,3.958161,3.279021
114.07,3.96345,3.265274
122.46,3.970809,3.252809
127.77,3.971204,3.246081
130.15,3.976954,3.255647
133.62,3.973218,3.277338
136.83,3.981189,3.294292
140.53,3.990735,3.290932
146.54,4.007789,3.297642
149.33,3.994158,3.293949
152.27,3.992474,3.295295
156.3,4.001994,3.296276
161.85,4.007499,3.294689
165.01,4.014469,3.289045
168.28,4.01507,3.279896
171.6,4.017762,3.266419
174.97,4.02061,3.282688
177.74,4.020048,3.288672
182.28,4.02614,3.288954
