elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,3.065592,3.5
19.992438,2.99578,3.5
25.705875,3.097123,3.472217
40.982875,3.050966,3.296191
45.663125,3.042446,3.329892
59.815938,3.034469,3.310989
73.633688,2.976373,3.18226
79.86025,3.044135,3.148557
90.881313,3.071651,3.191176
104.415,3.083567,3.231204
112.917813,3.074996,3.213794
123.950563,3.083698,3.205891
141.640063,3.074922,3.164566
153.762313,3.06658,3.112173
164.481125,3.089264,3.17003
178.503938,3.114,3.156673
188.691688,3.120609,3.127967
