block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,3.103096,3.382875,20.0,3,20.0
20.0,40.0,2.963967,3.497812,20.0,3,20.0
40.0,60.0,3.052835,3.040812,20.0,3,20.0
60.0,80.0,3.128358,3.19475,20.0,3,20.0
80.0,100.0,3.15569,2.793,20.0,2,20.0
100.0,120.0,3.207134,3.018063,20.0,3,20.0
120.0,140.0,3.179738,3.364,20.0,3,20.0
140.0,160.0,3.208755,3.436281,20.0,2,20.0
160.0,180.0,3.002006,3.037969,20.0,3,20.0
180.0,185.935,3.259257,3.5,5.935,1,20.0
