seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.494092,4.875
11.60775,3.363181,3.414876
21.460125,3.606717,3.798283
31.330125,3.341533,3.743693
37.931688,3.467596,3.744791
42.751688,3.441737,3.731285
47.71625,3.54862,3.785254
62.39625,3.254019,3.718142
68.719188,3.313134,3.790082
73.084187,3.278838,3.735428
79.987625,3.355364,3.801415
93.252625,3.219655,3.705197
97.996625,3.249308,3.73157
111.966625,3.136936,3.624697
117.082125,3.167638,3.668402
123.972125,3.12943,3.665989
130.26025,3.15549,3.700216
141.07525,3.119682,3.675284
147.72325,3.152668,3.72365
160.87825,3.090116,3.613371
162.801,3.101614,3.628271
171.636,3.071939,3.589497
181.488375,3.121029,3.625353
