seconds,mos_pred_concat,mos_target_concat_durw
10.62,4.24542,2.666667
13.91,4.113228,2.874518
15.7,4.075875,2.900226
19.13,4.005854,2.858349
22.32,4.01136,2.839615
28.82,3.962056,2.752767
31.56,3.955464,2.850198
36.31,3.923108,2.857902
44.02,3.829105,2.900305
46.86,3.791475,2.854399
52.76,3.689221,2.926595
62.41,3.614427,2.886404
64.5,3.616585,2.922488
66.35,3.608428,2.941808
73.23,3.595331,2.876812
80.16,3.607559,2.923484
90.07,3.6112,2.884749
92.66,3.608568,2.893052
97.86,3.579933,2.878298
103.76,3.509198,2.894695
107.31,3.495664,2.888727
111.56,3.50377,2.921538
113.5,3.474886,2.92117
123.08,3.487939,2.949544
126.46,3.48501,2.944211
134.49,3.504735,2.934274
139.23,3.487674,2.936511
142.37,3.462989,2.953952
144.67,3.454599,2.958923
147.97,3.447668,2.957812
154.52,3.38499,2.978868
165.98,3.371313,2.952709
172.08,3.364108,2.970747
173.77,3.343037,2.972527
179.23,3.337736,2.964225
181.07,3.338384,2.967637
