elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.589813,4.370407,4.75
15.816375,4.154103,3.962644
29.634125,3.476089,3.338929
34.568375,3.578096,3.486817
39.363313,3.665298,3.45797
45.07675,3.653489,3.447453
50.254813,3.74693,3.543024
64.407625,3.566351,3.478636
69.051625,3.632959,3.547326
79.896375,3.531442,3.540903
90.917438,3.49195,3.535944
104.451125,3.450742,3.531287
110.871438,3.513802,3.594621
116.595188,3.563427,3.620658
121.123063,3.602156,3.639512
130.27075,3.562284,3.629715
141.3035,3.527484,3.590308
143.033375,3.537993,3.599798
151.891812,3.589281,3.630428
156.572062,3.57022,3.630266
171.849062,3.511996,3.574237
173.358375,3.518492,3.584473
181.861187,3.488565,3.557147
