elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.8065,4.281195,4.25
13.270188,4.051286,4.25
20.990813,4.164714,4.295976
23.347625,4.138018,4.228245
31.973813,4.109418,4.267838
36.733875,4.105103,4.281724
46.555937,4.181348,4.40689
54.949937,4.215443,4.421113
59.408187,4.243713,4.436413
64.214687,4.246518,4.42246
72.678375,4.208578,4.402377
80.399,4.223087,4.399748
82.755813,4.213893,4.377684
91.382,4.196724,4.37743
96.142063,4.190753,4.37731
105.964125,4.216312,4.423442
114.358125,4.230129,4.429061
118.816375,4.243713,4.436413
123.622875,4.24517,4.429166
132.086563,4.22438,4.417685
139.807188,4.231852,4.415328
142.164,4.226354,4.402226
150.790188,4.215237,4.400668
155.55025,4.21098,4.399883
165.372312,4.226156,4.428102
173.766312,4.234773,4.431575
178.224562,4.243713,4.436413
183.031062,4.244697,4.431518
