seconds,mos_pred_concat,mos_target_concat_durw
4.794937,2.641107,3.25
14.479938,2.646507,3.166393
16.209813,2.763419,3.295373
26.079813,2.708134,3.420121
35.669625,2.929645,3.777661
40.489625,2.928389,3.759487
49.348063,3.211662,3.8251
64.028063,3.073827,3.750563
68.962313,3.175007,3.795242
73.327313,3.166317,3.740462
78.505375,3.052176,3.782315
91.770375,3.029499,3.687303
96.29825,2.984653,3.707883
110.26825,2.960119,3.602364
116.688562,3.021106,3.658631
123.578562,2.945768,3.656755
125.087875,2.954692,3.669947
135.902875,2.965185,3.646475
140.546875,3.003802,3.674678
153.701875,2.988411,3.563441
159.425625,3.031808,3.583602
168.260625,3.011857,3.546395
175.691,3.046982,3.528573
187.101,3.048137,3.511585
