elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.822062,4.466499,4.875
19.674437,4.477615,4.562019
26.322437,4.465915,4.609495
32.645375,4.488053,4.588288
37.405438,4.435633,4.561145
42.520938,4.441634,4.568827
47.264938,4.421368,4.536827
52.025,4.38978,4.52202
58.928438,4.420329,4.519441
65.251375,4.435822,4.517557
72.972,4.427765,4.502474
81.366,4.42537,4.502219
87.654125,4.417803,4.493092
92.112375,4.426242,4.499477
98.713938,4.437361,4.449355
107.107938,4.434789,4.453324
109.030688,4.434961,4.46076
111.3875,4.423648,4.443077
116.352063,4.433684,4.434838
120.810313,4.439532,4.441856
127.411875,4.447459,4.406009
132.218375,4.441414,4.400337
140.682063,4.410089,4.391293
150.534437,4.415233,4.382045
155.499,4.423012,4.37783
157.42175,4.423275,4.383902
167.243812,4.425813,4.412744
175.87,4.406498,4.410892
180.6765,4.403164,4.406612
