seconds,mos_pred_concat,mos_target_concat_durw
9.147687,2.952988,3.5
23.392875,2.549398,2.662688
34.237625,2.358795,2.927906
47.46775,2.409418,2.948
53.181188,2.448757,2.993874
59.93625,2.540562,2.966389
75.21325,2.527014,2.973216
95.663438,2.636234,2.978941
100.343688,2.642212,3.009075
106.51375,2.637316,2.979586
120.666562,2.616967,3.011302
136.916687,2.619439,2.965453
150.734437,2.55595,2.934244
169.494625,2.592272,3.010699
175.721187,2.565274,3.001461
187.101375,2.588463,3.001373
