block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.347543,4.25,5.0,2,5.0
5.0,10.0,3.110288,4.25,5.0,1,5.0
10.0,15.0,3.290881,4.293245,5.0,2,5.0
15.0,20.0,3.632288,4.375,5.0,1,5.0
20.0,25.0,3.774305,4.021478,5.0,3,5.0
25.0,30.0,3.462513,4.375,5.0,1,5.0
30.0,35.0,3.988212,4.375,5.0,2,5.0
35.0,40.0,3.556625,4.701613,5.0,2,5.0
40.0,45.0,3.145485,4.875,5.0,1,5.0
45.0,50.0,3.445081,4.616695,5.0,2,5.0
50.0,55.0,3.576471,4.501252,5.0,2,5.0
55.0,60.0,3.328408,4.580614,5.0,2,5.0
60.0,65.0,4.195203,4.25,5.0,2,5.0
65.0,70.0,3.110288,4.25,5.0,1,5.0
70.0,75.0,3.352666,4.308041,5.0,2,5.0
75.0,80.0,3.632288,4.375,5.0,1,5.0
80.0,85.0,3.75421,4.021478,5.0,3,5.0
85.0,90.0,3.462513,4.375,5.0,1,5.0
90.0,95.0,4.091019,4.375,5.0,2,5.0
95.0,100.0,3.416293,4.760794,5.0,2,5.0
100.0,105.0,3.145485,4.875,5.0,1,5.0
105.0,110.0,3.496563,4.572309,5.0,2,5.0
110.0,115.0,3.529655,4.516047,5.0,2,5.0
115.0,120.0,3.471917,4.536228,5.0,2,5.0
120.0,125.0,4.042863,4.25,5.0,2,5.0
125.0,130.0,3.110288,4.25,5.0,1,5.0
130.0,135.0,3.414451,4.322836,5.0,2,5.0
135.0,140.0,3.648497,4.346078,5.0,2,5.0
140.0,145.0,3.717906,4.0504,5.0,2,5.0
145.0,150.0,3.462513,4.375,5.0,1,5.0
150.0,155.0,4.193827,4.375,5.0,2,5.0
155.0,160.0,3.275962,4.819975,5.0,2,5.0
160.0,165.0,3.145485,4.875,5.0,1,5.0
165.0,170.0,3.548044,4.527923,5.0,2,5.0
170.0,175.0,3.482838,4.530842,5.0,2,5.0
175.0,180.0,3.615426,4.491842,5.0,2,5.0
180.0,183.031062,4.397352,4.25,3.031063,1,5.0
