block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,1.913865,3.5,5.0,1,5.0
5.0,10.0,7.5,2.046071,3.5,5.0,1,5.0
10.0,15.0,12.5,2.197271,3.463342,5.0,2,5.0
15.0,20.0,17.5,1.775321,3.393822,5.0,2,5.0
20.0,25.0,22.5,3.045168,3.5,5.0,1,5.0
25.0,30.0,27.5,3.430385,3.861167,5.0,2,5.0
30.0,35.0,32.5,4.132047,4.364305,5.0,2,5.0
35.0,40.0,37.5,2.997721,3.75,5.0,1,5.0
40.0,45.0,42.5,4.375742,4.217194,5.0,3,5.0
45.0,50.0,47.5,2.20433,3.5,5.0,1,5.0
50.0,55.0,52.5,2.198668,3.5,5.0,1,5.0
55.0,60.0,57.5,2.016088,3.607484,5.0,2,5.0
60.0,65.0,62.5,4.161538,4.664303,5.0,2,5.0
65.0,70.0,67.5,2.32658,3.858662,5.0,2,5.0
70.0,75.0,72.5,2.319019,3.25,5.0,1,5.0
75.0,80.0,77.5,1.604755,3.25,5.0,1,5.0
80.0,85.0,82.5,3.944859,4.204578,5.0,2,5.0
85.0,90.0,87.5,4.641562,4.404256,5.0,2,5.0
90.0,95.0,92.5,4.506951,4.25,5.0,1,5.0
95.0,100.0,97.5,3.519377,3.940625,5.0,2,5.0
100.0,105.0,102.5,1.88256,3.5,5.0,1,5.0
105.0,110.0,107.5,1.796718,3.395856,5.0,2,5.0
110.0,115.0,112.5,1.441328,3.0,5.0,1,5.0
115.0,120.0,117.5,2.062471,3.063466,5.0,2,5.0
120.0,125.0,122.5,2.358754,3.125,5.0,1,5.0
125.0,130.0,127.5,3.29854,3.012059,5.0,2,5.0
130.0,135.0,132.5,3.507436,2.763966,5.0,2,5.0
135.0,140.0,137.5,2.852036,3.0,5.0,1,5.0
140.0,145.0,142.5,2.505233,3.0,5.0,1,5.0
145.0,150.0,147.5,1.90065,3.000867,5.0,2,5.0
150.0,155.0,152.5,4.667725,4.490055,5.0,2,5.0
155.0,160.0,157.5,3.099308,3.237625,5.0,2,5.0
160.0,165.0,162.5,1.654102,2.625,5.0,1,5.0
165.0,170.0,167.5,2.606267,2.625,5.0,1,5.0
170.0,175.0,172.5,3.225744,4.236469,5.0,2,5.0
175.0,180.0,177.5,4.281682,4.617917,5.0,3,5.0
180.0,185.0,182.5,4.464967,4.375,5.0,1,5.0
185.0,185.236562,185.118281,1.964477,4.375,0.236562,1,5.0
