block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.06239,4.264513,5.0,2,5.0
5.0,10.0,4.587207,4.606619,5.0,2,5.0
10.0,15.0,4.454002,4.5,5.0,1,5.0
15.0,20.0,4.430352,4.675594,5.0,2,5.0
20.0,25.0,4.403495,4.875,5.0,1,5.0
25.0,30.0,4.344812,4.623081,5.0,2,5.0
30.0,35.0,4.322201,4.375,5.0,2,5.0
35.0,40.0,4.350772,4.375,5.0,1,5.0
40.0,45.0,4.11877,4.021478,5.0,3,5.0
45.0,50.0,4.19414,4.375,5.0,1,5.0
50.0,55.0,4.0291,4.273613,5.0,2,5.0
55.0,60.0,3.996542,4.25,5.0,2,5.0
60.0,65.0,4.129837,4.308898,5.0,2,5.0
65.0,70.0,4.568722,4.591823,5.0,2,5.0
70.0,75.0,4.454002,4.5,5.0,1,5.0
75.0,80.0,4.424374,4.71998,5.0,2,5.0
80.0,85.0,4.403495,4.875,5.0,1,5.0
85.0,90.0,4.331026,4.5639,5.0,2,5.0
90.0,95.0,4.329747,4.375,5.0,2,5.0
95.0,100.0,4.350772,4.375,5.0,1,5.0
100.0,105.0,4.100231,4.021478,5.0,3,5.0
105.0,110.0,4.19414,4.375,5.0,1,5.0
110.0,115.0,4.005015,4.258817,5.0,2,5.0
115.0,120.0,4.002422,4.25,5.0,2,5.0
120.0,125.0,4.197284,4.353284,5.0,2,5.0
125.0,130.0,4.550238,4.577028,5.0,2,5.0
130.0,135.0,4.454002,4.5,5.0,1,5.0
135.0,140.0,4.418396,4.764366,5.0,2,5.0
140.0,145.0,4.403495,4.875,5.0,1,5.0
145.0,150.0,4.31724,4.504719,5.0,2,5.0
150.0,155.0,4.337292,4.375,5.0,2,5.0
155.0,160.0,4.327083,4.327516,5.0,2,5.0
160.0,165.0,4.10538,4.068962,5.0,2,5.0
165.0,170.0,4.184409,4.369022,5.0,2,5.0
170.0,175.0,3.990663,4.25,5.0,1,5.0
175.0,180.0,4.008302,4.25,5.0,2,5.0
180.0,183.031062,4.040338,4.25,3.031063,1,5.0
