elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.226562,3.834142,2.75
23.916062,3.242962,2.842456
37.733812,3.188526,2.762826
47.921563,3.214065,2.733525
60.043813,3.190334,2.686379
74.196625,3.138357,2.793888
79.910062,3.169926,2.835437
89.05775,3.14978,2.903698
102.591437,3.184474,2.982361
113.6125,3.181611,3.032575
118.29275,3.171403,3.056014
133.56975,3.169281,3.049608
144.288563,3.208833,3.12021
158.311375,3.216161,3.109562
169.344125,3.219155,3.110568
180.188875,3.210086,3.134006
188.691688,3.208545,3.127967
