seconds,mos_pred_concat,mos_target_concat_durw
4.644,4.592158,4.5
11.064312,4.527029,4.572534
19.899313,3.680665,3.818854
25.623062,3.870718,3.887242
30.801125,3.903535,3.96924
35.596063,3.834649,3.872356
48.861063,3.678658,3.66946
56.291438,3.713369,3.597593
57.80075,3.740187,3.627685
68.61575,3.669949,3.587857
73.43575,3.639001,3.590295
77.963625,3.659784,3.621349
89.373625,3.576233,3.57394
96.263625,3.543767,3.577595
110.943625,3.447575,3.567328
112.6735,3.450261,3.579728
117.60775,3.481453,3.613093
126.466188,3.544317,3.64895
136.151188,3.509601,3.61168
150.121188,3.45799,3.543126
159.711,3.492191,3.615592
164.076,3.49612,3.59589
177.231,3.44688,3.505269
187.101,3.42426,3.511585
