block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.96754,3.296139,5.0,2,5.0
5.0,10.0,4.264327,4.635639,5.0,2,5.0
10.0,15.0,4.236787,4.75,5.0,1,5.0
15.0,20.0,4.405137,4.264328,5.0,2,5.0
20.0,25.0,4.452714,4.126347,5.0,2,5.0
25.0,30.0,4.326526,4.375,5.0,2,5.0
30.0,35.0,4.668148,4.375,5.0,1,5.0
35.0,40.0,4.612995,4.167944,5.0,3,5.0
40.0,45.0,4.640463,4.625,5.0,1,5.0
45.0,50.0,4.353463,4.601305,5.0,3,5.0
50.0,55.0,4.453579,4.289016,5.0,2,5.0
55.0,60.0,4.306145,3.707125,5.0,2,5.0
60.0,65.0,4.030853,3.125,5.0,1,5.0
65.0,70.0,4.390819,4.173275,5.0,2,5.0
70.0,75.0,4.418247,4.127817,5.0,2,5.0
75.0,80.0,4.431408,4.20815,5.0,2,5.0
80.0,85.0,4.497264,4.625,5.0,1,5.0
85.0,90.0,4.461027,4.470619,5.0,2,5.0
90.0,95.0,4.438583,4.375,5.0,1,5.0
95.0,100.0,4.413597,4.458091,5.0,2,5.0
100.0,105.0,4.468755,3.7455,5.0,2,5.0
105.0,110.0,4.563582,4.173728,5.0,2,5.0
110.0,115.0,4.51773,4.327033,5.0,2,5.0
115.0,120.0,4.345811,4.290033,5.0,2,5.0
120.0,125.0,4.276685,4.348416,5.0,2,5.0
125.0,130.0,4.518676,4.25,5.0,1,5.0
130.0,135.0,4.392338,4.388113,5.0,2,5.0
135.0,140.0,4.500353,4.37195,5.0,2,5.0
140.0,145.0,4.492753,4.159297,5.0,2,5.0
145.0,150.0,4.342456,4.204284,5.0,2,5.0
150.0,155.0,4.3054,4.325342,5.0,2,5.0
155.0,160.0,4.267091,4.357225,5.0,2,5.0
160.0,165.0,4.374539,4.25,5.0,1,5.0
165.0,170.0,4.338533,4.25,5.0,2,5.0
170.0,175.0,4.306676,4.25,5.0,2,5.0
175.0,180.0,4.305825,4.25,5.0,2,5.0
180.0,185.0,4.363005,4.25,5.0,1,5.0
185.0,185.75975,4.363005,4.25,0.75975,1,5.0
