block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.98037,3.296139,5.0,2,5.0
5.0,10.0,4.462103,4.635639,5.0,2,5.0
10.0,15.0,4.265283,4.75,5.0,1,5.0
15.0,20.0,4.213391,4.264328,5.0,2,5.0
20.0,25.0,4.253775,4.126347,5.0,2,5.0
25.0,30.0,4.413337,4.375,5.0,2,5.0
30.0,35.0,4.707924,4.375,5.0,1,5.0
35.0,40.0,4.579024,4.167944,5.0,3,5.0
40.0,45.0,4.478812,4.625,5.0,1,5.0
45.0,50.0,4.493766,4.601305,5.0,3,5.0
50.0,55.0,4.383972,4.289016,5.0,2,5.0
55.0,60.0,4.190317,3.707125,5.0,2,5.0
60.0,65.0,4.204859,3.125,5.0,1,5.0
65.0,70.0,4.346485,4.173275,5.0,2,5.0
70.0,75.0,4.195529,4.127817,5.0,2,5.0
75.0,80.0,4.480954,4.20815,5.0,2,5.0
80.0,85.0,4.464812,4.625,5.0,1,5.0
85.0,90.0,4.423658,4.470619,5.0,2,5.0
90.0,95.0,4.545361,4.375,5.0,1,5.0
95.0,100.0,4.43364,4.458091,5.0,2,5.0
100.0,105.0,4.433414,3.7455,5.0,2,5.0
105.0,110.0,4.544669,4.173728,5.0,2,5.0
110.0,115.0,4.177576,4.327033,5.0,2,5.0
115.0,120.0,4.346296,4.290033,5.0,2,5.0
120.0,125.0,4.283413,4.348416,5.0,2,5.0
125.0,130.0,4.530769,4.25,5.0,1,5.0
130.0,135.0,4.387506,4.388113,5.0,2,5.0
135.0,140.0,4.33071,4.37195,5.0,2,5.0
140.0,145.0,4.243543,4.159297,5.0,2,5.0
145.0,150.0,4.385714,4.204284,5.0,2,5.0
150.0,155.0,4.300996,4.325342,5.0,2,5.0
155.0,160.0,4.373902,4.357225,5.0,2,5.0
160.0,165.0,4.433671,4.25,5.0,1,5.0
165.0,170.0,4.090791,4.25,5.0,2,5.0
170.0,175.0,4.415412,4.25,5.0,2,5.0
175.0,180.0,4.244205,4.25,5.0,2,5.0
180.0,185.0,4.458345,4.25,5.0,1,5.0
185.0,185.75975,4.42807,4.25,0.75975,1,5.0
