elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.54,4.188915,2.5
6.32,4.133605,2.983861
7.81,4.091706,2.910627
10.96,3.899227,3.1375
16.69,3.675494,3.227621
20.34,3.57982,3.246591
28.03,3.693464,3.253762
30.88,3.728797,3.343144
35.66,3.752519,3.307458
37.21,3.763352,3.332835
45.4,3.826155,3.152529
52.5,3.893152,3.194319
55.3,3.888813,3.166068
64.59,3.81978,3.220635
67.02,3.834386,3.197528
71.42,3.840052,3.253811
74.06,3.837022,3.204661
79.6,3.874001,3.278575
81.04,3.865137,3.286951
83.63,3.86343,3.31185
90.13,3.835076,3.253301
92.52,3.841668,3.261109
102.24,3.810453,3.184428
109.03,3.783409,3.226323
114.83,3.792394,3.231728
121.21,3.806284,3.252428
126.71,3.772681,3.219768
131.1,3.792372,3.231012
137.54,3.802041,3.181176
139.87,3.80763,3.192966
149.11,3.81542,3.181008
155.76,3.830638,3.194627
160.91,3.835736,3.188398
164.39,3.840599,3.204067
171.63,3.85822,3.174367
180.72,3.834544,3.215895
