seconds,mos_pred_concat,mos_target_concat_durw
11.03275,2.892168,3.125
16.7565,3.256698,3.466584
25.259313,3.03686,3.309522
29.903312,3.209861,3.494404
43.437,3.093765,3.496147
44.946312,3.107249,3.538252
55.967375,3.054535,3.53072
62.387687,3.152635,3.643332
68.61425,3.129451,3.562264
73.142125,3.190929,3.597101
86.959875,3.013185,3.442636
92.137937,3.045094,3.495034
106.29075,2.929709,3.462407
111.225,2.986587,3.502892
115.90525,2.959518,3.507823
124.763688,3.028749,3.551644
140.040687,2.928872,3.491465
149.6305,3.013895,3.572124
155.343937,2.992208,3.564874
157.073812,2.997458,3.573796
167.918562,2.955792,3.56903
172.7135,2.973944,3.560173
181.861187,2.927258,3.557147
