elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
8.463688,3.131214,4.25
22.363813,2.578655,3.006909
30.084437,2.847627,3.358005
41.464625,2.570344,3.259749
43.821438,2.650063,3.279393
62.581625,2.541193,3.382996
71.207813,2.651672,3.503168
87.457937,2.578478,3.34
92.218,2.668944,3.393424
98.388063,2.691595,3.337396
108.210125,2.73107,3.476962
128.660313,2.659539,3.40115
137.054313,2.713554,3.46845
143.809375,2.747511,3.434703
148.267625,2.759426,3.470494
161.49775,2.728469,3.43195
166.30425,2.776702,3.455594
180.549438,2.706517,3.350611
