elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.61,3.690122,3.75
12.53,3.892678,3.524505
20.06,3.85156,3.293495
25.42,3.927669,3.361367
27.56,3.969556,3.375662
34.13,3.98523,3.423659
37.68,4.009735,3.390992
43.69,4.061512,3.350963
45.8,4.055001,3.369346
52.32,4.003421,3.379964
54.2,3.999833,3.38165
58.07,4.017099,3.356215
60.39,4.020427,3.328124
65.37,4.003626,3.280272
71.39,4.019645,3.237179
73.99,4.021637,3.269841
79.44,4.002771,3.279914
82.51,4.015628,3.296559
87.92,4.011229,3.333691
96.05,3.997919,3.364696
108.45,3.997306,3.279021
114.07,4.000128,3.265274
122.46,3.994513,3.252809
127.77,4.003895,3.246081
130.15,4.007655,3.255647
133.62,4.00208,3.277338
136.83,4.005177,3.294292
140.53,4.014574,3.290932
146.54,4.025553,3.297642
149.33,4.019496,3.293949
152.27,4.014511,3.295295
156.3,4.021695,3.296276
161.85,4.021173,3.294689
165.01,4.023629,3.289045
168.28,4.022942,3.279896
171.6,4.027873,3.266419
174.97,4.031626,3.282688
177.74,4.031489,3.288672
182.28,4.036857,3.288954
