elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.527875,3.145118,4.125
9.299563,3.882389,4.189139
18.889375,3.94154,4.473878
20.61925,3.993897,4.465583
28.363125,3.928127,4.509108
33.297375,4.01079,4.489235
37.755625,3.952975,4.505266
46.149625,3.930621,4.504308
51.327688,3.821763,4.491263
56.08775,3.852666,4.481396
58.444563,3.859836,4.446862
68.266625,3.822499,4.508461
73.073125,3.863487,4.491461
77.879625,3.899416,4.476558
86.505813,3.891397,4.466431
91.265875,3.906756,4.461662
96.989625,3.959873,4.441795
105.453313,3.925348,4.426401
113.173938,3.922591,4.422895
121.567938,3.916203,4.428219
126.211938,3.944518,4.43086
135.070375,3.978411,4.4108
139.528625,3.963801,4.417645
145.948937,3.984561,4.426766
155.771,3.960333,4.455029
157.280312,3.967165,4.45786
162.07525,3.936536,4.422126
171.131062,3.920655,4.406403
178.561437,3.928401,4.35308
187.187625,3.923359,4.354091
