elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.69,3.150309,3.153846
6.89,3.77031,2.74746
16.54,3.287048,2.700322
19.13,3.426452,2.765512
23.38,3.357713,2.944471
29.93,3.411329,3.056098
32.67,3.472623,3.124779
38.13,3.449453,3.063953
41.68,3.481073,3.034171
51.59,3.503971,2.945282
53.53,3.51215,2.943641
56.91,3.546081,2.93214
64.62,3.492548,2.952168
66.46,3.491213,2.961798
77.92,3.439582,2.908587
83.82,3.471175,2.950216
90.32,3.511657,2.914544
93.75,3.527202,2.905475
98.49,3.542644,2.910024
100.34,3.547932,2.923029
108.37,3.604571,2.912266
118.99,3.621732,2.890346
122.18,3.63462,2.886089
128.08,3.625342,2.899014
131.22,3.60496,2.918833
137.32,3.579185,2.942941
140.62,3.575338,2.942147
150.2,3.571145,2.96406
157.08,3.58218,2.932785
160.37,3.590082,2.945354
162.46,3.58853,2.958921
164.76,3.592042,2.963217
169.51,3.595119,2.961701
176.44,3.59028,2.97957
178.23,3.587044,2.98078
181.07,3.572874,2.967637
