block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.314777,2.75,5.0,1,5.0
5.0,10.0,1.392116,2.75,5.0,1,5.0
10.0,15.0,2.915397,2.75,5.0,1,5.0
15.0,20.0,2.849555,2.781744,5.0,2,5.0
20.0,25.0,2.148688,3.0,5.0,1,5.0
25.0,30.0,2.612683,3.0,5.0,1,5.0
30.0,35.0,2.577924,2.986766,5.0,2,5.0
35.0,40.0,2.939147,2.75,5.0,1,5.0
40.0,45.0,2.087731,2.75,5.0,1,5.0
45.0,50.0,3.304942,2.829614,5.0,2,5.0
50.0,55.0,2.561093,2.875,5.0,1,5.0
55.0,60.0,2.330897,2.875,5.0,1,5.0
60.0,65.0,2.418276,2.875,5.0,1,5.0
65.0,70.0,2.740214,2.267578,5.0,2,5.0
70.0,75.0,2.235739,2.25,5.0,1,5.0
75.0,80.0,3.018588,2.393888,5.0,2,5.0
80.0,85.0,2.197366,3.0,5.0,1,5.0
85.0,90.0,2.067213,3.0,5.0,1,5.0
90.0,95.0,2.955238,3.572383,5.0,2,5.0
95.0,100.0,2.005654,3.625,5.0,1,5.0
100.0,105.0,2.170176,3.625,5.0,1,5.0
105.0,110.0,3.038328,3.461225,5.0,2,5.0
110.0,115.0,2.765632,2.625,5.0,1,5.0
115.0,120.0,2.381138,2.625,5.0,1,5.0
120.0,125.0,3.321843,2.625,5.0,1,5.0
125.0,130.0,2.974688,2.510781,5.0,2,5.0
130.0,135.0,2.82694,2.839869,5.0,2,5.0
135.0,140.0,2.052642,3.0,5.0,1,5.0
140.0,145.0,3.028395,3.0,5.0,1,5.0
145.0,150.0,2.476162,3.0,5.0,1,5.0
150.0,155.0,3.411177,2.852575,5.0,2,5.0
155.0,160.0,2.955614,2.809672,5.0,2,5.0
160.0,165.0,2.896468,3.0,5.0,1,5.0
165.0,170.0,2.2648,3.0,5.0,1,5.0
170.0,175.0,2.989811,2.48142,5.0,2,5.0
175.0,180.0,2.223588,2.125,5.0,1,5.0
180.0,185.0,2.229661,2.125,5.0,1,5.0
185.0,186.281875,3.135373,2.125,1.281875,1,5.0
