elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.65,4.147479,2.666667
16.2,3.899177,2.985223
25.78,3.975626,3.096887
30.03,3.967496,3.189319
37.74,4.006913,3.171072
40.88,3.99904,3.213794
52.34,4.013681,3.079402
54.64,3.998338,3.087284
60.1,4.007174,3.0521
61.94,4.002255,3.059464
68.87,4.002939,3.095408
73.61,4.004343,3.089264
83.52,4.017599,3.027821
89.42,4.004807,3.058975
94.62,4.009527,3.034597
96.31,4.001007,3.03669
99.86,4.005274,3.025228
101.65,3.994164,3.026545
108.15,3.993049,2.992167
110.99,3.984197,2.970435
121.61,4.000414,2.943907
124.2,4.001135,2.948868
127.63,3.999872,2.941284
129.72,3.992397,2.958342
134.47,3.994959,2.956602
136.41,3.988088,2.955797
139.71,3.975737,2.954694
141.56,3.970704,2.963328
144.75,3.972837,2.958126
150.85,3.972578,2.978483
157.73,3.962846,2.946707
161.11,3.957136,2.942581
169.14,3.966294,2.934756
175.04,3.956036,2.942573
177.78,3.959199,2.956944
181.07,3.961404,2.967637
