elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.170063,2.980939,2.5
13.060063,2.801639,3.093508
26.290188,2.764432,3.046452
42.540312,2.654586,2.88546
52.225313,2.771395,2.929882
66.4705,2.68264,2.757389
80.4405,2.745195,2.777814
87.195562,2.802366,2.775659
92.015562,2.836971,2.82015
110.77575,2.783156,2.956454
122.155937,2.734291,2.96051
132.025937,2.752333,3.010186
136.390938,2.766228,3.00586
149.655937,2.790078,3.01642
170.106125,2.782258,3.014446
184.786125,2.785058,3.05302
