elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.95,4.158378,3.714286
3.74,3.783129,3.420283
7.08,3.870101,3.261326
9.88,3.861297,3.274466
13.83,3.903808,3.327896
17.12,3.93575,3.369705
19.71,3.948788,3.345016
23.3,3.994177,3.407415
25.39,3.956455,3.456194
27.93,3.961207,3.343974
34.03,3.964794,3.365048
36.42,3.932043,3.357498
38.36,3.91079,3.334361
40.71,3.915195,3.365089
44.2,3.946133,3.400864
47.2,3.91482,3.375386
50.89,3.889454,3.420676
57.44,3.848848,3.424538
60.54,3.835558,3.425558
62.94,3.83324,3.412054
68.84,3.818561,3.391023
72.43,3.814856,3.351816
75.32,3.824374,3.376686
79.3,3.827971,3.364055
82.59,3.83178,3.33248
85.73,3.839268,3.34694
87.58,3.834685,3.35261
91.18,3.829736,3.367403
93.02,3.82997,3.36607
95.95,3.832297,3.352346
100.69,3.841356,3.33576
102.68,3.81488,3.311363
106.02,3.806327,3.304418
109.67,3.815599,3.334224
113.76,3.81616,3.336036
116.11,3.816293,3.345794
118.95,3.805667,3.317073
124.85,3.80652,3.325718
127.55,3.806002,3.31305
129.59,3.802274,3.302397
132.83,3.800939,3.299087
137.12,3.812797,3.308501
140.57,3.80857,3.293567
144.06,3.813031,3.289147
145.75,3.807546,3.287578
151.8,3.813537,3.290609
154.92,3.794225,3.267494
159.12,3.79859,3.251635
161.87,3.795223,3.242727
165.17,3.790833,3.235023
167.47,3.788888,3.235458
169.82,3.790109,3.236812
174.07,3.787795,3.249342
177.45,3.785946,3.23983
181.25,3.787414,3.248144
