block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.975881,3.5,5.0,1,5.0
5.0,10.0,2.924297,3.5,5.0,2,5.0
10.0,15.0,2.673267,3.5,5.0,1,5.0
15.0,20.0,2.673151,3.499811,5.0,2,5.0
20.0,25.0,2.597121,3.375,5.0,1,5.0
25.0,30.0,2.524218,3.052941,5.0,2,5.0
30.0,35.0,2.512234,3.0,5.0,1,5.0
35.0,40.0,2.512234,3.0,5.0,1,5.0
40.0,45.0,2.368368,3.502141,5.0,2,5.0
45.0,50.0,2.132345,3.299734,5.0,2,5.0
50.0,55.0,2.101639,3.25,5.0,1,5.0
55.0,60.0,2.110832,3.226992,5.0,2,5.0
60.0,65.0,2.351374,2.625,5.0,1,5.0
65.0,70.0,2.351374,2.625,5.0,1,5.0
70.0,75.0,2.701576,2.659158,5.0,2,5.0
75.0,80.0,3.596138,2.770962,5.0,2,5.0
80.0,85.0,2.316459,3.5,5.0,1,5.0
85.0,90.0,2.316459,3.5,5.0,1,5.0
90.0,95.0,2.309133,3.5,5.0,2,5.0
95.0,100.0,2.307566,3.5,5.0,1,5.0
100.0,105.0,2.285406,3.4415,5.0,2,5.0
105.0,110.0,2.118169,3.0,5.0,1,5.0
110.0,115.0,2.328379,3.052055,5.0,2,5.0
115.0,120.0,2.622949,3.125,5.0,1,5.0
120.0,125.0,2.518695,3.072528,5.0,2,5.0
125.0,130.0,2.126233,2.875,5.0,1,5.0
130.0,135.0,2.126233,2.875,5.0,1,5.0
135.0,140.0,2.126233,2.875,5.0,1,5.0
140.0,145.0,2.16818,2.623005,5.0,2,5.0
145.0,150.0,2.188655,2.5,5.0,1,5.0
150.0,155.0,2.183862,2.871306,5.0,2,5.0
155.0,160.0,2.169292,4.0,5.0,1,5.0
160.0,165.0,2.185602,3.896225,5.0,2,5.0
165.0,170.0,2.326451,3.0,5.0,1,5.0
170.0,175.0,2.326451,3.0,5.0,1,5.0
175.0,180.0,2.424427,2.887795,5.0,2,5.0
180.0,185.0,2.653896,2.625,5.0,1,5.0
185.0,188.691688,2.653896,2.625,3.691687,1,5.0
