seconds,mos_pred_concat,mos_target_concat_durw
4.8065,4.397352,4.25
13.270188,4.184886,4.25
20.990813,4.26205,4.295976
23.347625,4.241364,4.228245
31.973813,4.230141,4.267838
36.733875,4.262697,4.281724
46.555937,4.295774,4.40689
54.949937,4.294662,4.421113
59.408187,4.308285,4.436413
64.214687,4.312094,4.42246
72.678375,4.273972,4.402377
80.399,4.281911,4.399748
82.755813,4.274147,4.377684
91.382,4.273556,4.37743
96.142063,4.281129,4.37731
105.964125,4.295272,4.423442
114.358125,4.293438,4.429061
118.816375,4.304209,4.436413
123.622875,4.307684,4.429166
132.086563,4.286488,4.417685
139.807188,4.288826,4.415328
142.164,4.285493,4.402226
150.790188,4.285388,4.400668
155.55025,4.285902,4.399883
165.372312,4.293602,4.428102
173.766312,4.292814,4.431575
178.224562,4.298594,4.436413
183.031062,4.301059,4.431518
