elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.794937,4.104681,3.25
9.601437,4.072471,3.750602
11.331312,4.121924,3.845925
15.789562,4.189775,4.0659
25.379375,4.235482,4.324393
33.773375,4.247629,4.368038
42.631813,4.282907,4.317537
52.453875,4.239661,4.421923
57.388125,4.235454,4.417889
62.148188,4.239404,4.414604
67.32625,4.224775,4.411558
75.952438,4.236029,4.407406
80.480312,4.245565,4.391517
82.837125,4.237913,4.369709
89.257437,4.259622,4.388072
96.978062,4.254743,4.387032
98.487375,4.254794,4.392594
106.951062,4.228997,4.38131
111.595062,4.242637,4.386249
116.401562,4.234283,4.380623
122.125312,4.247894,4.368642
126.583562,4.251921,4.377671
134.013937,4.242155,4.308217
142.407938,4.244642,4.319522
147.179625,4.247464,4.317268
157.001688,4.235233,4.352159
166.0575,4.228106,4.339771
170.817563,4.229748,4.340753
178.561438,4.230179,4.35308
187.187625,4.234496,4.354091
