seconds,mos_pred_concat,mos_target_concat_durw
6.61,3.653448,3.75
13.16,3.470138,3.602946
19.08,3.242235,3.500488
23.33,3.0161,3.545942
30.86,2.944941,3.390547
34.0,2.817159,3.421644
39.36,2.815412,3.448028
41.66,2.816459,3.438015
43.8,2.833212,3.443264
45.64,2.82369,3.437489
52.21,2.817217,3.461085
56.95,2.864953,3.422708
60.5,2.91212,3.402418
66.4,2.969558,3.411089
72.41,3.044126,3.385269
74.1,3.025239,3.379991
76.21,3.035238,3.390235
78.0,3.049869,3.383574
84.52,3.110265,3.389049
87.36,3.040491,3.348537
89.24,3.038248,3.350223
91.83,3.044546,3.345473
95.7,3.092336,3.331502
97.79,3.087301,3.34579
100.11,3.102837,3.329086
102.05,3.097187,3.320929
107.03,3.116872,3.292038
108.88,3.11395,3.297532
114.9,3.07906,3.269852
121.0,3.031859,3.279516
123.6,3.039028,3.298177
126.98,3.048289,3.283586
132.43,3.073099,3.289063
138.33,3.039468,3.283842
141.4,3.062956,3.29347
144.69,3.071363,3.299199
150.1,3.039632,3.320854
153.59,3.061306,3.332155
161.72,3.053988,3.350647
165.31,3.052392,3.35932
177.71,3.027122,3.30741
181.91,3.03425,3.292617
