seconds,mos_pred_concat,mos_target_concat_durw
6.322938,3.400877,4.5
11.083,3.638552,4.446313
16.047563,3.847635,4.385581
25.869625,3.522016,4.571401
32.471187,3.473759,4.404406
40.865187,3.454761,4.424042
50.717562,3.602542,4.390232
55.175812,3.528619,4.409202
57.098562,3.555653,4.424887
61.905062,3.626352,4.411308
68.553062,3.68394,4.444153
77.01675,3.605715,4.422817
83.304875,3.660863,4.419208
91.0255,3.646202,4.415458
96.141,3.672772,4.426607
98.497812,3.677534,4.407427
103.241812,3.713638,4.400193
111.868,3.686087,4.39825
118.771437,3.731014,4.404165
123.5315,3.757427,4.403041
129.854437,3.725192,4.407762
139.6765,3.667868,4.440618
144.641062,3.69066,4.434075
153.035062,3.66913,4.437691
159.636625,3.649064,4.409253
164.094875,3.625607,4.415114
173.94725,3.665466,4.405762
178.75375,3.684813,4.401574
180.6765,3.691392,4.406612
