elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.41,3.393252,3.25
18.840375,3.674906,3.200702
27.675375,3.543022,3.096726
33.399125,3.759605,3.272945
46.554125,3.527848,3.019209
51.198125,3.632657,3.153526
62.013125,3.619304,3.192151
63.522438,3.643944,3.229166
70.412437,3.638674,3.267899
76.83275,3.705503,3.381302
90.80275,3.626737,3.303407
95.330625,3.668679,3.34243
108.595625,3.609312,3.315871
113.773687,3.642724,3.364074
118.138687,3.63028,3.346003
123.072937,3.664418,3.387258
137.752937,3.585844,3.399273
146.611375,3.63874,3.443122
151.431375,3.637317,3.448911
161.021187,3.691556,3.526399
170.891187,3.660655,3.532094
172.621062,3.669723,3.540541
182.306062,3.642054,3.518465
187.101,3.642138,3.511585
