block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.279755,4.264513,5.0,2,5.0
5.0,10.0,4.239067,4.606619,5.0,2,5.0
10.0,15.0,4.349222,4.5,5.0,1,5.0
15.0,20.0,4.226425,4.675594,5.0,2,5.0
20.0,25.0,4.086974,4.875,5.0,1,5.0
25.0,30.0,4.095999,4.623081,5.0,2,5.0
30.0,35.0,3.944699,4.375,5.0,2,5.0
35.0,40.0,3.814599,4.375,5.0,1,5.0
40.0,45.0,4.006061,4.021478,5.0,3,5.0
45.0,50.0,4.239928,4.375,5.0,1,5.0
50.0,55.0,3.878412,4.273613,5.0,2,5.0
55.0,60.0,3.851971,4.25,5.0,2,5.0
60.0,65.0,4.272407,4.308898,5.0,2,5.0
65.0,70.0,4.254353,4.591823,5.0,2,5.0
70.0,75.0,4.349222,4.5,5.0,1,5.0
75.0,80.0,4.195384,4.71998,5.0,2,5.0
80.0,85.0,4.086974,4.875,5.0,1,5.0
85.0,90.0,4.098119,4.5639,5.0,2,5.0
90.0,95.0,3.910339,4.375,5.0,2,5.0
95.0,100.0,3.814599,4.375,5.0,1,5.0
100.0,105.0,4.056404,4.021478,5.0,3,5.0
105.0,110.0,4.239928,4.375,5.0,1,5.0
110.0,115.0,3.825656,4.258817,5.0,2,5.0
115.0,120.0,3.909725,4.25,5.0,2,5.0
120.0,125.0,4.265059,4.353284,5.0,2,5.0
125.0,130.0,4.269639,4.577028,5.0,2,5.0
130.0,135.0,4.349222,4.5,5.0,1,5.0
135.0,140.0,4.164344,4.764366,5.0,2,5.0
140.0,145.0,4.086974,4.875,5.0,1,5.0
145.0,150.0,4.100239,4.504719,5.0,2,5.0
150.0,155.0,3.87598,4.375,5.0,2,5.0
155.0,160.0,3.820022,4.327516,5.0,2,5.0
160.0,165.0,4.101324,4.068962,5.0,2,5.0
165.0,170.0,4.218612,4.369022,5.0,2,5.0
170.0,175.0,3.794217,4.25,5.0,1,5.0
175.0,180.0,3.967479,4.25,5.0,2,5.0
180.0,183.031062,4.282157,4.25,3.031063,1,5.0
