elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
13.81775,2.704342,2.625
20.70775,2.865817,2.957726
33.97275,2.931991,3.02304
48.125563,2.902805,3.089784
62.805563,2.882868,3.185667
72.490562,2.936524,3.177562
86.02425,2.990172,3.228289
90.84425,3.015259,3.249338
101.865312,3.070255,3.276457
117.142312,3.045537,3.240403
127.987062,3.043957,3.2624
133.7005,3.081855,3.267212
142.848187,3.074496,3.282119
152.718187,3.068106,3.304279
158.94475,3.095626,3.282565
163.625,3.093095,3.29236
177.595,3.089141,3.25953
188.41,3.108618,3.266158
192.775,3.110382,3.257301
