elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.644,4.582585,4.5
13.270188,4.411075,4.418745
21.896375,4.374699,4.401511
30.754812,4.379226,4.321867
39.810625,4.376414,4.277085
41.319938,4.381038,4.294359
49.063813,4.400026,4.346545
53.522063,4.386707,4.36974
61.98575,4.322773,4.35339
66.745812,4.323366,4.354931
69.102625,4.314132,4.330036
73.874313,4.320595,4.324867
78.634375,4.32123,4.327901
88.456438,4.323567,4.38865
93.251375,4.288184,4.330102
100.972,4.292335,4.333535
107.392313,4.302256,4.350959
112.326563,4.303507,4.352016
114.056438,4.30736,4.352364
118.862938,4.310999,4.348225
126.293313,4.297335,4.276257
131.099813,4.301002,4.275295
136.823563,4.314045,4.269007
146.645625,4.315936,4.309596
151.823688,4.302898,4.311826
160.217688,4.302718,4.321685
164.675938,4.301024,4.329897
169.203812,4.301773,4.324414
177.597813,4.301664,4.332712
187.187625,4.302057,4.354091
