elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.34,3.073688,3.090909
6.09,3.324158,2.926705
8.44,3.511249,3.174925
11.68,3.586763,3.172634
14.03,3.623262,3.199551
16.42,3.66985,3.206894
18.37,3.69888,3.260754
20.77,3.713099,3.238877
24.42,3.757792,3.382534
26.41,3.701845,3.284156
29.75,3.722951,3.26161
33.05,3.698495,3.221224
36.74,3.714391,3.299441
40.03,3.704068,3.239607
42.92,3.708372,3.290808
45.72,3.715215,3.291842
49.17,3.696433,3.250315
53.26,3.693956,3.260629
55.61,3.698778,3.286239
59.21,3.678678,3.313054
62.21,3.67792,3.297957
65.33,3.651446,3.242793
69.62,3.65608,3.264804
72.32,3.665718,3.244736
75.81,3.689469,3.238584
79.61,3.693964,3.257571
82.71,3.692463,3.264575
84.75,3.701066,3.249454
88.73,3.712749,3.243871
94.78,3.718354,3.251516
98.37,3.724359,3.227739
100.91,3.726255,3.202429
104.86,3.72833,3.21219
107.79,3.729224,3.204157
111.99,3.733822,3.183999
115.58,3.731891,3.201579
119.07,3.737939,3.219652
122.36,3.740143,3.228412
128.26,3.712532,3.225572
131.64,3.722002,3.213361
137.74,3.72001,3.224352
139.59,3.723779,3.229535
141.53,3.723487,3.225018
143.62,3.725194,3.236295
146.21,3.729204,3.23533
149.05,3.721086,3.214514
150.84,3.718099,3.213155
152.53,3.712667,3.212498
158.43,3.722066,3.223205
163.17,3.728139,3.216721
165.01,3.728137,3.21765
167.31,3.726849,3.218323
170.45,3.722463,3.227699
174.7,3.715425,3.240405
181.25,3.71082,3.248144
