block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,10.0,3.993203,3.093491,20.0,4,20.0
20.0,40.0,30.0,4.01651,2.957506,20.0,4,20.0
40.0,60.0,50.0,4.104835,3.040433,20.0,5,20.0
60.0,80.0,70.0,4.156686,3.364225,20.0,6,20.0
80.0,100.0,90.0,3.960503,3.498542,20.0,6,20.0
100.0,120.0,110.0,4.235674,2.9527,20.0,5,20.0
120.0,140.0,130.0,4.28406,3.282186,20.0,5,20.0
140.0,160.0,150.0,4.230606,3.434298,20.0,4,20.0
160.0,180.0,170.0,3.983757,3.342446,20.0,5,20.0
180.0,180.72,180.36,4.446627,2.583333,0.72,1,20.0
