block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,3.173913,3.5,5.0,1,5.0
5.0,10.0,7.5,3.173913,3.5,5.0,1,5.0
10.0,15.0,12.5,3.638498,3.793262,5.0,2,5.0
15.0,20.0,17.5,4.758108,4.5,5.0,1,5.0
20.0,25.0,22.5,3.085388,3.359281,5.0,2,5.0
25.0,30.0,27.5,2.92514,3.25,5.0,1,5.0
30.0,35.0,32.5,2.927311,3.280755,5.0,2,5.0
35.0,40.0,37.5,2.963682,3.606755,5.0,2,5.0
40.0,45.0,42.5,3.034348,3.5,5.0,1,5.0
45.0,50.0,47.5,3.512253,3.737319,5.0,2,5.0
50.0,55.0,52.5,4.544675,4.25,5.0,1,5.0
55.0,60.0,57.5,4.502393,4.25,5.0,2,5.0
60.0,65.0,62.5,4.512173,4.051425,5.0,2,5.0
65.0,70.0,67.5,4.537504,3.730791,5.0,2,5.0
70.0,75.0,72.5,3.205654,3.5,5.0,1,5.0
75.0,80.0,77.5,3.205654,3.5,5.0,1,5.0
80.0,85.0,82.5,2.920098,3.063687,5.0,2,5.0
85.0,90.0,87.5,2.847718,2.935477,5.0,2,5.0
90.0,95.0,92.5,2.700006,2.625,5.0,1,5.0
95.0,100.0,97.5,2.700006,2.625,5.0,1,5.0
100.0,105.0,102.5,3.157931,2.676064,5.0,2,5.0
105.0,110.0,107.5,3.780354,2.852,5.0,2,5.0
110.0,115.0,112.5,3.590977,3.403205,5.0,2,5.0
115.0,120.0,117.5,4.491042,4.75,5.0,1,5.0
120.0,125.0,122.5,4.390028,4.490908,5.0,2,5.0
125.0,130.0,127.5,3.725423,3.77923,5.0,2,5.0
130.0,135.0,132.5,2.915267,3.0,5.0,1,5.0
135.0,140.0,137.5,2.915267,3.0,5.0,1,5.0
140.0,145.0,142.5,2.903849,3.188944,5.0,2,5.0
145.0,150.0,147.5,2.885052,3.5,5.0,1,5.0
150.0,155.0,152.5,3.222399,3.735055,5.0,2,5.0
155.0,160.0,157.5,4.498604,4.671459,5.0,2,5.0
160.0,165.0,162.5,4.750327,4.374195,5.0,2,5.0
165.0,170.0,167.5,4.579211,4.452094,5.0,2,5.0
170.0,175.0,172.5,3.758474,3.752292,5.0,2,5.0
175.0,180.0,177.5,3.11658,3.125,5.0,1,5.0
180.0,185.0,182.5,3.581129,3.715166,5.0,2,5.0
185.0,185.236562,185.118281,4.494092,4.875,0.236562,1,5.0
