seconds,mos_pred_concat,mos_target_concat_durw
9.147687,2.988487,3.5
13.954187,3.376581,3.758336
24.798938,3.055089,3.645364
29.257188,3.178011,3.794642
34.970625,3.207906,3.726082
43.364625,3.374558,3.875888
58.641625,3.271894,3.647706
68.463687,3.423726,3.823778
73.143937,3.384941,3.811059
77.904,3.41042,3.845517
92.056812,3.316234,3.753962
100.683,3.383319,3.807171
114.50075,3.294104,3.664508
116.857563,3.293469,3.663712
123.084125,3.303831,3.617489
130.80475,3.353822,3.6622
141.825813,3.331714,3.649596
150.2895,3.360751,3.683408
163.823188,3.34715,3.668257
168.629688,3.370796,3.684838
177.1325,3.340476,3.651964
181.59075,3.354302,3.675853
