elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
2.45,4.207306,3.888889
5.4,3.934463,3.840329
8.15,3.974986,3.802181
11.49,4.060401,3.888754
14.17,4.135744,3.909794
18.41,4.123745,3.792383
21.8,4.134299,3.740935
25.15,4.084936,3.693473
27.79,4.120121,3.70532
29.92,4.11391,3.702569
32.47,4.130143,3.694514
36.71,4.044969,3.643172
43.25,4.032168,3.564817
48.34,3.924744,3.537743
50.63,3.938023,3.546316
55.22,3.889336,3.534154
58.06,3.886087,3.561017
62.1,3.872605,3.584571
64.9,3.885735,3.573732
72.0,3.886175,3.591114
74.3,3.901338,3.599902
76.2,3.916085,3.619468
82.65,3.869333,3.590635
85.49,3.876173,3.574336
88.29,3.888985,3.57515
90.38,3.906984,3.584974
94.13,3.907821,3.585573
95.88,3.913179,3.58249
97.57,3.920493,3.582298
100.35,3.923804,3.582789
103.5,3.912207,3.586356
107.15,3.88263,3.577737
110.0,3.8877,3.594435
111.55,3.890734,3.598912
118.65,3.919602,3.590692
127.94,3.893689,3.587407
132.34,3.903405,3.604819
137.88,3.927421,3.631412
140.47,3.929042,3.639884
142.86,3.938265,3.638474
149.65,3.924182,3.648395
156.03,3.93681,3.647438
160.42,3.947883,3.644924
162.75,3.954838,3.648417
169.4,3.976417,3.64259
172.88,3.982905,3.648347
181.97,3.964546,3.665913
