elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.685,3.277502,3.125
23.930188,3.02048,2.529719
33.800187,3.023467,2.849552
47.030313,3.019185,2.891875
51.850313,3.069466,2.960026
58.605375,3.113657,2.935818
73.285375,3.108344,3.048831
93.735563,3.156844,3.038177
98.100562,3.147381,3.030917
104.270625,3.145773,2.9995
117.535625,3.149178,3.013664
133.78575,3.106149,2.966456
147.75575,3.113705,2.957809
166.515938,3.10231,3.032976
173.405937,3.119489,3.0565
184.786125,3.114727,3.05302
