block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.505357,4.25,5.0,1,5.0
5.0,10.0,3.604011,4.25,5.0,2,5.0
10.0,15.0,4.102741,4.348392,5.0,2,5.0
15.0,20.0,3.757825,3.780394,5.0,2,5.0
20.0,25.0,4.232515,4.281903,5.0,2,5.0
25.0,30.0,4.176343,4.470889,5.0,2,5.0
30.0,35.0,3.655524,4.25,5.0,1,5.0
35.0,40.0,4.072503,3.133747,5.0,2,5.0
40.0,45.0,3.6876,3.757688,5.0,2,5.0
45.0,50.0,3.796427,4.433817,5.0,2,5.0
50.0,55.0,3.826171,4.359922,5.0,2,5.0
55.0,60.0,3.499759,4.293239,5.0,2,5.0
60.0,65.0,3.652469,4.375,5.0,1,5.0
65.0,70.0,4.169027,4.375,5.0,2,5.0
70.0,75.0,3.889841,4.253397,5.0,2,5.0
75.0,80.0,4.08595,4.32815,5.0,2,5.0
80.0,85.0,4.249307,4.397869,5.0,2,5.0
85.0,90.0,3.819259,4.170847,5.0,2,5.0
90.0,95.0,3.913472,4.309972,5.0,2,5.0
95.0,100.0,3.388424,4.375,5.0,1,5.0
100.0,105.0,3.518105,4.309128,5.0,2,5.0
105.0,110.0,3.608467,4.264691,5.0,2,5.0
110.0,115.0,3.412916,4.375,5.0,1,5.0
115.0,120.0,3.347162,3.635889,5.0,2,5.0
120.0,125.0,3.958825,3.999897,5.0,3,5.0
125.0,130.0,4.337863,4.255863,5.0,3,5.0
130.0,135.0,4.437871,4.181231,5.0,2,5.0
135.0,140.0,4.249807,4.378375,5.0,2,5.0
140.0,145.0,3.846631,4.75,5.0,1,5.0
145.0,150.0,3.776118,4.68907,5.0,2,5.0
150.0,155.0,3.701971,4.625,5.0,1,5.0
155.0,160.0,4.49224,4.505202,5.0,3,5.0
160.0,165.0,3.332059,4.25,5.0,1,5.0
165.0,170.0,3.799735,4.196138,5.0,2,5.0
170.0,175.0,4.417405,4.125,5.0,1,5.0
175.0,180.0,3.794034,4.125,5.0,2,5.0
180.0,185.0,3.471776,4.125,5.0,1,5.0
185.0,185.75975,3.471776,4.125,0.75975,1,5.0
