block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,10.0,3.488977,3.081,20.0,2,20.0
20.0,40.0,30.0,3.664768,3.556668,20.0,4,20.0
40.0,60.0,50.0,3.418762,3.791597,20.0,2,20.0
60.0,80.0,70.0,3.270178,3.115056,20.0,3,20.0
80.0,100.0,90.0,4.033778,3.593658,20.0,4,20.0
100.0,120.0,110.0,3.52546,3.186202,20.0,2,20.0
120.0,140.0,130.0,4.18887,3.426378,20.0,4,20.0
140.0,160.0,150.0,3.621975,3.391766,20.0,3,20.0
160.0,180.0,170.0,3.318553,2.780769,20.0,3,20.0
180.0,180.5045,180.25225,4.684026,4.875,0.5045,1,20.0
