elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
16.250125,2.527267,2.625
27.630313,2.572767,2.779452
33.800375,2.6123,2.72844
40.026938,2.800319,2.731794
46.782,2.898423,2.734423
60.59975,2.85318,2.709473
69.747438,2.876941,2.813154
82.977563,2.860593,2.842945
103.42775,2.915593,2.873999
117.580562,2.916742,2.919257
136.34075,2.888823,3.016365
150.585938,2.848047,2.932044
155.266188,2.851169,2.952932
160.979625,2.876757,2.967912
171.824375,2.877281,3.001495
187.101375,2.880382,3.001373
